County,Offense,AverageIncarcerationLength,TotalCasesYear,TotalIncarcerationAmount,MaxSentence,MinSentence,StdDevSentence,MedianSentence,ModeSentence,AverageProbation,TotalProbationInstances,TotalProbationMonthSum,MaxProbation,MinProbation,StdDevProbation,MedianProbation,ModeProbation,ID
OCN,MANSLAUGHTER - COMMITTED RECKL,1825.0,3,5475,2555,1460,632.1985447626403,1460.0,1460,0.0,3,0,0,0,0.0,0.0,0,3729
OCN,MANUF/DISB/DISP/POSSESS METHYL,214.0,1,214,214,214,,214.0,214,0.0,1,0,0,0,,0.0,0,3730
OCN,MANUF/DISTR CDS OR INTENT TO M,629.4808362369338,287,180661,5475,0,988.1156638728618,23.0,0,23.979094076655052,287,6882,60,0,25.501533929214276,12.0,0,3731
OCN,MFD/D/D HEROIN/COKE >=5OZ 1ST,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,3732
OCN,MONEY LAUNDERING-TRANSP/POSSES,182.0,2,364,364,0,257.3868683519033,182.0,0,24.0,2,48,36,12,16.97056274847714,24.0,12,3733
OCN,MURDER - PURPOSELY,171124.0,2,342248,327648,14600,221358.36363688632,171124.0,14600,0.0,2,0,0,0,0.0,0.0,0,3734
OCN,OBSCENITY-SELL/DISTR/EXHIBIT T,119.0,1,119,119,119,,119.0,119,24.0,1,24,24,24,,24.0,24,3735
OCN,OBSTRUCT ADMIN OF LAW-OBSTRUCT,150.2,35,5257,548,0,189.05909440296858,90.0,0,6.428571428571429,35,225,60,0,12.896159287545572,0.0,0,3736
OCN,OBTAINING CDS/ANALOG BY FRAUD/,505.0,3,1515,1095,210,510.9549882328188,210.0,210,24.0,3,72,36,0,20.784609690826528,36.0,36,3737
OCN,OPERATE MV DURING LICENSE SUSP,198.64285714285714,56,11124,540,0,94.90960839785276,180.0,180,11.142857142857142,56,624,60,0,14.032985260616336,12.0,0,3738
OCN,"POSS CDS - < 50G MARIJUANA, 5G",36.0,2,72,72,0,50.91168824543142,36.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,3739
OCN,"POSS CDS - > 50G MARIJUANA, 5G",3.0,2,6,6,0,4.242640687119285,3.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,3740
OCN,POSS CDS-FAILS TO GIVE CDS TO,12.263157894736842,19,233,134,0,35.191290123904174,0.0,0,2.526315789473684,19,48,12,0,5.026246899500346,0.0,0,3741
OCN,POSS CDS/ANALOG - SCHD I II II,287.3288718929254,523,150273,2920,0,522.4820322380093,45.0,0,20.77246653919694,523,10864,60,0,22.3091275376411,15.0,0,3742
OCN,POSS DEVICE TO DEFRAUD ADMINIS,160.71428571428572,7,1125,540,0,211.55039926355948,75.0,0,12.857142857142858,7,90,60,0,22.025958711094898,0.0,0,3743
OCN,POSS OF PRESCRIPT DRUGS IN ORI,7.125,8,57,45,0,15.869445034855055,0.0,0,15.0,8,120,36,0,15.380878667079738,12.0,0,3744
OCN,POSS OF WEAPON FOR UNLAWFUL PU,482.22222222222223,36,17360,1825,0,658.0271427797798,180.0,0,15.583333333333334,36,561,60,0,19.360305487554392,12.0,0,3745
OCN,POSS/DIST - IMITATION CDS - IM,40.333333333333336,3,121,90,0,45.72016331262754,31.0,0,8.0,3,24,12,0,6.928203230275509,12.0,12,3746
OCN,POSS/DIST WITHIN 500 FT CERTAI,1460.0,3,4380,2555,0,1316.026215544356,1825.0,0,20.0,3,60,60,0,34.64101615137755,0.0,0,3747
OCN,POSS/OBTAIN SYNTHETIC CANNABIN,2.0,1,2,2,2,,2.0,2,18.0,1,18,18,18,,18.0,18,3748
OCN,POSS/SELL HYPODERMIC SYRINGE F,15.8,5,79,34,7,12.235195135346228,8.0,7,0.0,5,0,0,0,0.0,0.0,0,3749
OCN,POSSESS MV PARTS W/ALTERED ID/,180.0,1,180,180,180,,180.0,180,60.0,1,60,60,60,,60.0,60,3750
OCN,POSSESS SCANNER WHILE COMMITTI,79.0,1,79,79,79,,79.0,79,0.0,1,0,0,0,,0.0,0,3751
OCN,POSSESSION OF A FALSE GOVERNME,90.0,2,180,90,90,0.0,90.0,90,0.0,2,0,0,0,0.0,0.0,0,3752
OCN,POSSESSION OF FIREARM WHILE CO,293.0,2,586,426,160,188.09040379562165,293.0,160,30.0,2,60,36,24,8.48528137423857,30.0,24,3753
OCN,PRESC/LEGEND DRUGS-DISTRIBUTE,709.6666666666666,3,2129,1825,0,977.793604669888,304.0,0,20.0,3,60,60,0,34.64101615137755,0.0,0,3754
OCN,PRESC/LEGEND DRUGS-POSS WITHOU,163.88888888888889,9,1475,540,0,208.02430413562524,12.0,0,11.333333333333334,9,102,60,0,20.0,0.0,0,3755
OCN,PROHIBITED WEAPONS AND DEVICES,190.07142857142858,14,2661,540,0,180.4850150548257,243.5,0,16.714285714285715,14,234,60,0,20.674877253578785,12.0,0,3756
OCN,PROHIBITED WEAPONS/ DEVICES-BO,180.0,1,180,180,180,,180.0,180,12.0,1,12,12,12,,12.0,12,3757
OCN,PROSTITUTION OFFER SEX IN EXCH,196.0,1,196,196,196,,196.0,196,0.0,1,0,0,0,,0.0,0,3758
OCN,RECEIVING STOLEN PROPERTY-VALU,67.9,10,679,180,0,61.43551271229225,68.5,0,9.6,10,96,36,0,14.75127113166862,0.0,0,3759
OCN,RECEIVNG STOLEN PROP-KNOW PROP,258.23333333333335,30,7747,1460,0,488.56847071287024,44.5,0,21.3,30,639,60,0,22.620024695861392,13.5,0,3760
OCN,RECKLESS DEATH BY AUTO OR VESS,2190.0,4,8760,2920,1460,666.3957782979521,2190.0,1460,0.0,4,0,0,0,0.0,0.0,0,3761
OCN,REG OF SEX OFF-NOTICE OF CHANG,141.46153846153845,13,1839,1095,0,322.112199754634,7.0,0,7.384615384615385,13,96,18,0,7.30910917438486,12.0,0,3762
OCN,REGISTRATION OF SEX OFFENDER-V,120.0,3,360,270,0,137.4772708486752,90.0,0,4.0,3,12,12,0,6.928203230275509,0.0,0,3763
OCN,REGISTRATION OF SEX OFFENDERS-,296.2,5,1481,1095,90,446.59008049888433,103.0,90,14.4,5,72,36,0,19.71801207018598,0.0,0,3764
OCN,RESIST ARR/ELUD-AFTER INSTRUCT,196.97674418604652,43,8470,1460,0,376.7475148192495,20.0,0,19.325581395348838,43,831,60,0,16.86038034117764,15.0,12,3765
OCN,RESIST ARR/ELUD-CAUSE RISK OF,693.6666666666666,3,2081,1460,257,665.817041936697,364.0,257,8.0,3,24,24,0,13.856406460551018,0.0,0,3766
OCN,RESIST ARR/ELUD-FLIGHT PREVENT,130.3125,32,4170,540,0,161.38062351212207,81.0,0,23.15625,32,741,60,0,19.175100411900107,18.0,36,3767
OCN,RESIST ARR/ELUD-MV OP- RISK OF,1550.2592592592594,27,41857,3650,0,1018.2395665140965,1825.0,2190,14.666666666666666,27,396,60,0,25.63651242331471,0.0,0,3768
OCN,RESIST ARR/ELUD-PREVENTS OFFIC,56.0,3,168,168,0,96.99484522385713,0.0,0,0.0,3,0,0,0,0.0,0.0,0,3769
OCN,RESIST ARR/ELUD-USE/THREATEN F,179.84615384615384,26,4676,1460,0,284.93307176355535,103.0,0,9.461538461538462,26,246,36,0,12.490735027950178,0.0,0,3770
OCN,RESISTING ARREST-PURPOSELY,778.5,2,1557,1460,97,963.7865427572643,778.5,97,0.0,2,0,0,0,0.0,0.0,0,3771
OCN,ROBBERY-BI/FEAR/WHILE 1ST/2ND,1338.0,3,4014,1825,364,843.5087432860432,1825.0,1825,0.0,3,0,0,0,0.0,0.0,0,3772
OCN,ROBBERY-INFLICTS BI OR USES FO,1794.1666666666667,12,21530,5840,0,1706.8216519353016,1825.0,1825,20.0,12,240,60,0,29.541957835039856,0.0,0,3773
OCN,ROBBERY-THREAT OR COMMITS A 1S,3650.0,1,3650,3650,3650,,3650.0,3650,0.0,1,0,0,0,,0.0,0,3774
OCN,ROBBERY-THREAT OR FEAR OF BI,2007.5,6,12045,2920,1095,599.7562004681569,2007.5,1825,0.0,6,0,0,0,0.0,0.0,0,3775
OCN,SEXUAL ASSAULT-FORCE/COERCION,3650.0,1,3650,3650,3650,,3650.0,3650,0.0,1,0,0,0,,0.0,0,3776
OCN,SEXUAL ASSAULT-VIC < 13 & DEF,2763.5714285714284,7,19345,3650,2190,551.8281305934717,2555.0,2190,0.0,7,0,0,0,0.0,0.0,0,3777
OCN,SEXUAL ASSAULT-VICTIM 13-15 Y/,1338.3333333333333,3,4015,1460,1095,210.73284825421337,1460.0,1460,0.0,3,0,0,0,0.0,0.0,0,3778
OCN,SHOPLIFTING,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,3779
OCN,SHOPLIFTING-CONCEAL MERCH-RETA,291.5,8,2332,1460,0,489.69115631327116,119.0,0,30.0,8,240,60,0,32.071349029490925,30.0,0,3780
OCN,SHOPLIFTING-CONCEAL MERCHANDIS,172.71428571428572,7,1209,540,0,252.49469584245017,31.0,540,8.571428571428571,7,60,60,0,22.677868380553633,0.0,0,3781
OCN,SHOPLIFTING-RETAIL VALUE $200,90.0,1,90,90,90,,90.0,90,0.0,1,0,0,0,,0.0,0,3782
OCN,SHOPLIFTING-RETAIL VALUE BETWE,0.0,1,0,0,0,,0.0,0,6.0,1,6,6,6,,6.0,6,3783
OCN,SHOPLIFTING-TAKE MERCH W/O PAY,202.91666666666666,60,12175,1825,0,402.98737380509533,90.0,0,26.2,60,1572,60,0,22.853104970214904,24.0,0,3784
OCN,SHOPLIFTING-TAKE MERCH W/OUT P,106.96153846153847,52,5562,540,0,151.74358681263334,59.0,0,14.48076923076923,52,753,60,0,21.060594543695498,0.0,0,3785
OCN,SIMPLE ASSAULT,453.0,1,453,453,453,,453.0,453,0.0,1,0,0,0,,0.0,0,3786
OCN,"SIMPLE ASSAULT-PURP/KNOW B.I.,",20.0,3,60,53,0,28.792360097775937,7.0,0,4.0,3,12,12,0,6.928203230275509,0.0,0,3787
OCN,SIMPLE ASSAULT-PURPOSELY/KNOWI,38.976190476190474,42,1637,367,0,87.44070830031282,1.0,0,4.0,42,168,12,0,5.725424683364374,0.0,0,3788
OCN,SIMPLE ASSAULT-THREAT OF SBI B,43.25,4,173,146,0,69.06699645995909,13.5,0,9.0,4,36,24,0,11.489125293076057,6.0,0,3789
OCN,SPECIAL SENTENCE PSL/CSL - VIO,187.21052631578948,19,3557,540,2,189.21697684797041,180.0,540,0.631578947368421,19,12,12,0,2.752988806446741,0.0,0,3790
OCN,STALKING-ENGAGE CONDUCT REASON,122.33333333333333,6,734,543,8,209.49908512131182,31.5,8,14.0,6,84,24,0,9.033271832508971,12.0,12,3791
OCN,STALKING-STALKING IN VIOLATION,600.25,4,2401,1825,74,820.7522464178821,251.0,251,24.0,4,96,48,0,27.712812921102035,24.0,0,3792
OCN,STRICT LIABILITY VEHICULAR HOM,180.0,1,180,180,180,,180.0,180,60.0,1,60,60,60,,60.0,60,3793
OCN,TAMPER W/PUB RECS-USE OR FILE,0.0,1,0,0,0,,0.0,0,30.0,1,30,30,30,,30.0,30,3794
OCN,TAMPERING WITH PHYSICAL EVIDEN,46.0,1,46,46,46,,46.0,46,36.0,1,36,36,36,,36.0,36,3795
OCN,TERRORISTIC THREATS-OCCURS DUR,1338.3333333333333,3,4015,1825,1095,421.46569650842684,1095.0,1095,0.0,3,0,0,0,0.0,0.0,0,3796
OCN,TERRORISTIC THREATS-THREAT TO,170.27272727272728,22,3746,1095,0,242.7050300297289,100.0,0,22.363636363636363,22,492,60,0,16.267248587987353,21.0,24,3797
OCN,TERRORISTIC THREATS-THREATEN I,243.06896551724137,29,7049,1825,0,451.2881508237189,107.0,0,12.517241379310345,29,363,48,0,13.702504175867094,12.0,0,3798
OCN,THEFT BY DECEPTION,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,3799
OCN,THEFT BY DECEPTION-VALUE $200-,39.77777777777778,9,358,126,0,49.67086112042396,1.0,0,16.666666666666668,9,150,60,0,19.849433241279208,12.0,0,3800
OCN,THEFT BY DECEPTION-VALUE $500-,312.06976744186045,43,13419,1825,0,530.2830957925001,30.0,0,22.046511627906977,43,948,60,0,21.10061327067702,24.0,0,3801
OCN,THEFT BY DECEPTION-VALUE $7500,2555.0,2,5110,2555,2555,0.0,2555.0,2555,0.0,2,0,0,0,0.0,0.0,0,3802
OCN,THEFT BY DECEPTION-VALUE LESS,0.25,8,2,2,0,0.7071067811865476,0.0,0,1.5,8,12,12,0,4.242640687119285,0.0,0,3803
OCN,THEFT BY UNLAWFL TAKNG-IMMOVAB,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,3804
OCN,THEFT BY UNLAWFL TAKNG-IMMOVBL,3.0,1,3,3,3,,3.0,3,24.0,1,24,24,24,,24.0,24,3805
OCN,THEFT BY UNLAWFL TAKNG-MOVABLE,191.44444444444446,171,32737,1825,0,396.3845445896479,15.0,0,20.473684210526315,171,3501,60,0,20.524394607242577,16.0,0,3806
OCN,THEFT BY UNLAWFUL TAKNG-MOVABL,26.89189189189189,37,995,180,0,52.73612707716693,0.0,0,4.054054054054054,37,150,18,0,6.0090022556251474,0.0,0,3807
OCN,THEFT OF SERVICES-KNOW SERVCES,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3808
OCN,THEFT-FROM THE PERSON OF ANOTH,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,3809
OCN,THROWING BODILY FLUID AT LAW E,145.3,20,2906,540,0,170.93522934602728,69.5,0,10.95,20,219,48,0,15.672553951683211,0.0,0,3810
OCN,TRADEMARK COUNT:DISP ETC CNTFE,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3811
OCN,UNLAW TAKING MEANS CONVEYANCE-,103.0,2,206,115,91,16.97056274847714,103.0,91,12.0,2,24,24,0,16.97056274847714,12.0,0,3812
OCN,UNLAW TAKING MEANS OF CONVEYAN,121.07142857142857,14,1695,540,0,136.56413781173936,95.5,87,20.357142857142858,14,285,48,0,15.794873281480355,13.5,12,3813
OCN,UNLAWFUL POSS WEAP - OTHER WEA,159.40740740740742,27,4304,638,0,184.79266120527524,76.0,0,8.88888888888889,27,240,24,0,9.467894467146623,12.0,0,3814
OCN,UNLAWFUL POSS WEAP - RIFLES/SH,9.0,2,18,11,7,2.8284271247461903,9.0,7,21.0,2,42,24,18,4.242640687119285,21.0,18,3815
OCN,UNLAWFUL POSS WEAPON - HANDGUN,222.14285714285714,7,1555,1460,0,546.7316308669878,0.0,0,14.571428571428571,7,102,24,0,7.634508123364221,18.0,18,3816
OCN,UNLAWFUL POSS WEAPON-HANDGUNS,1397.861111111111,36,50323,6935,0,1556.4741868866454,1095.0,1825,12.0,36,432,36,0,14.90541608179485,0.0,0,3817
OCN,UNLAWFUL POSSESSION OF WEAPONS,182.0,4,728,364,0,210.15549798502377,182.0,0,24.0,4,96,36,12,13.856406460551018,24.0,12,3818
OCN,UNLAWFUL TAKING OF A MEANS OF,0.0,3,0,0,0,0.0,0.0,0,0.0,3,0,0,0,0.0,0.0,0,3819
OCN,USE OF ID INFO OF ANOTHER-DRIV,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,3820
OCN,USE/POSS W/INTENT TO USE DRUG,6.0,8,48,25,0,9.396047801374483,1.5,0,4.5,8,36,12,0,6.2105900340811875,0.0,0,3821
OCN,USE/POSS W/INTEUSE/POSS W/INT,2.0,19,38,17,0,5.312459150169742,0.0,0,3.789473684210526,19,72,60,0,13.886760070770931,0.0,0,3822
OCN,VIOLATION OF REG PROVISION - F,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3823
OCN,WANDER/REMAIN/PROWL IN PUBLIC,180.0,1,180,180,180,,180.0,180,0.0,1,0,0,0,,0.0,0,3824
OCN,WANDERING/PROWLING TO OBTAIN/S,29.50828729281768,181,5341,180,0,50.625818927206886,0.0,0,1.4585635359116023,181,264,12,0,3.9320190081767135,0.0,0,3825
OCN,WEAPON POSSESSION EXCEPT FIREA,90.0,2,180,180,0,127.27922061357856,90.0,0,60.0,2,120,60,60,0.0,60.0,60,3826
OCN,WIDESPREAD INJURY OR DAMAGE-NO,117.0,1,117,117,117,,117.0,117,18.0,1,18,18,18,,18.0,18,3827
OCN,WITNESS TAMPERING-OBSTRUCT OFF,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,3828
OCN,WITNESS TAMPERING-TO CAUSE FLS,490.75,4,1963,1460,7,662.8792625106526,248.0,7,22.5,4,90,48,0,19.82422760159901,21.0,0,3829
PAS,ABANDON/NEGLECT OF ELDERLY/DIS,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,3830
PAS,ABSCONDING FROM PAROLE,364.5,2,729,365,364,0.7071067811865476,364.5,364,12.0,2,24,24,0,16.97056274847714,12.0,0,3831
PAS,ABUSE/ABANDONMENT/CRUELTY & NE,22.5,8,180,180,0,63.63961030678928,0.0,0,33.75,8,270,60,0,26.43455530712999,36.0,60,3832
PAS,ACCOMPLICE LIABILITY-OWN CONDU,3285.0,6,19710,3650,2555,565.4555685462828,3650.0,3650,0.0,6,0,0,0,0.0,0.0,0,3833
PAS,AGG ARSON-DANGER OF BI,1095.0,2,2190,1095,1095,0.0,1095.0,1095,0.0,2,0,0,0,0.0,0.0,0,3834
PAS,AGG ARSON-PURPOSE OR KNOWING D,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,3835
PAS,AGG ASLT-BODILY INJURY,1094.5,2,2189,1825,364,1033.083007313546,1094.5,364,0.0,2,0,0,0,0.0,0.0,0,3836
PAS,AGG ASSAULT - ON DOMESTIC VIOL,475.58490566037733,53,25206,1825,0,614.792911786696,149.0,0,18.452830188679247,53,978,60,0,17.167238519181115,24.0,0,3837
PAS,AGG ASSAULT - STRANGLE DOMESTI,170.1,10,1701,1095,0,331.5483708634718,62.5,0,31.2,10,312,60,0,22.054478003344357,24.0,24,3838
PAS,AGG ASSAULT W/ FIREARM,509.5,26,13247,742,0,155.8258643486376,540.0,540,2.076923076923077,26,54,36,0,7.766198951472088,0.0,0,3839
PAS,AGG ASSAULT-ASSAULT ON A HEALT,127.0,1,127,127,127,,127.0,127,24.0,1,24,24,24,,24.0,24,3840
PAS,AGG ASSAULT-ASSAULT ON CORREC/,405.0,4,1620,540,0,270.0,540.0,540,3.0,4,12,12,0,6.0,0.0,0,3841
PAS,AGG ASSAULT-ASSAULT ON SCHOOL,180.0,1,180,180,180,,180.0,180,60.0,1,60,60,60,,60.0,60,3842
PAS,AGG ASSAULT-ATTEMPT/CAUSE BI W,497.55,20,9951,1460,0,555.6817031927162,225.0,0,12.0,20,240,36,0,14.037543644774445,6.0,0,3843
PAS,AGG ASSAULT-ATTEMPT/CAUSE SBI,1431.923076923077,39,55845,2920,0,755.417813447958,1460.0,1825,2.923076923076923,39,114,60,0,10.380611013820088,0.0,0,3844
PAS,AGG ASSAULT-ATTEMPT/CAUSE SIGN,645.6,50,32280,2357,0,670.2133075006944,364.0,1095,12.42,50,621,60,0,13.471193756474955,12.0,0,3845
PAS,AGG ASSAULT-CAUSE BODILY INJUR,1095.0,2,2190,2190,0,1548.563850798539,1095.0,0,12.0,2,24,24,0,16.97056274847714,12.0,0,3846
PAS,AGG ASSAULT-CAUSE INJURY WITH,240.0,5,1200,540,0,236.56394484367223,295.0,0,12.0,5,60,36,0,14.696938456699069,12.0,0,3847
PAS,AGG ASSAULT-EMERGENCY 1ST AID/,33.0,1,33,33,33,,33.0,33,0.0,1,0,0,0,,0.0,0,3848
PAS,AGG ASSAULT-ON LAW ENFORCEMENT,225.94736842105263,19,4293,1095,0,302.3901956237284,128.0,0,14.210526315789474,19,270,48,0,14.58910913192296,12.0,0,3849
PAS,AGG ASSLT SBI,1095.0,2,2190,2190,0,1548.563850798539,1095.0,0,18.0,2,36,36,0,25.45584412271571,18.0,0,3850
PAS,AGG ASSLT W/DW-BI,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3851
PAS,AGG SEX ASSAULT-D ARMED W/ & T,4380.0,1,4380,4380,4380,,4380.0,4380,0.0,1,0,0,0,,0.0,0,3852
PAS,AGG SEX ASSAULT-FORCE/COERCION,3650.0,1,3650,3650,3650,,3650.0,3650,0.0,1,0,0,0,,0.0,0,3853
PAS,"AGG SEX ASSAULT-V HELPLESS, IN",9125.0,2,18250,10950,7300,2580.9397513308986,9125.0,7300,0.0,2,0,0,0,0.0,0.0,0,3854
PAS,AGG SEX ASSAULT-V>=13 & <16-D,5110.0,2,10220,5475,4745,516.1879502661797,5110.0,4745,0.0,2,0,0,0,0.0,0.0,0,3855
PAS,AGG SEX ASSAULT-VIC >=13 & <16,4745.0,3,14235,6205,3650,1316.026215544356,4380.0,3650,0.0,3,0,0,0,0.0,0.0,0,3856
PAS,AGGRAVATED CRIMINAL SEXUAL CON,1276.3333333333333,3,3829,1825,364,795.5000523779577,1640.0,364,0.0,3,0,0,0,0.0,0.0,0,3857
PAS,AGGRAVATED MANSLAUGHTER-EXTREM,4599.0,15,68985,10950,1825,3025.0048406100586,3650.0,1825,0.0,15,0,0,0,0.0,0.0,0,3858
PAS,AGGRAVATED SEXUAL ASSAULT - VI,5231.666666666667,3,15695,9125,2920,3391.424233759813,3650.0,2920,0.0,3,0,0,0,0.0,0.0,0,3859
PAS,ASSAULT BY AUTO/VESSEL BI VIOL,0.0,2,0,0,0,0.0,0.0,0,15.0,2,30,24,6,12.727922061357855,15.0,6,3860
PAS,ASSAULT BY AUTO/VESSEL SBI VIO,121.0,4,484,364,0,171.5925406304132,60.0,0,37.5,4,150,60,18,17.233687939614086,36.0,36,3861
PAS,ASSAULT BY AUTO/VESSEL-RECKLES,182.0,2,364,364,0,257.3868683519033,182.0,0,24.0,2,48,36,12,16.97056274847714,24.0,12,3862
PAS,ATT CAUSE PURP KNOWLY BODILY I,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3863
PAS,"BAD CHECKS-VALUE $1,000-<$75,0",0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,3864
PAS,BURGLARY,28.0,1,28,28,28,,28.0,28,5.0,1,5,5,5,,5.0,5,3865
PAS,BURGLARY DEFINED,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3866
PAS,BURGLARY TOOLS - MANU/POSS - M,0.0,1,0,0,0,,0.0,0,5.0,1,5,5,5,,5.0,5,3867
PAS,BURGLARY-ENTERING STRUCTURE ET,389.5205047318612,317,123478,2370,0,603.7519534174946,30.0,0,24.2807570977918,317,7697,63,0,25.318478555928554,12.0,0,3868
PAS,BURGLARY-INFLICT/ATTEMPT TO IN,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,3869
PAS,BURGLARY-NO BI AND/OR UNARMED,730.0,8,5840,1825,0,827.7421958902077,547.5,0,3.0,8,24,24,0,8.48528137423857,0.0,0,3870
PAS,BURGLARY-REMAIN IN STRUCTURE E,547.5,6,3285,1095,0,599.7562004681569,547.5,0,1.5,6,9,9,0,3.6742346141747673,0.0,0,3871
PAS,BURGLARY-TRESPASS ON UTILITY C,180.0,1,180,180,180,,180.0,180,45.0,1,45,45,45,,45.0,45,3872
PAS,CARJACKING-INFLICT BI OR USES,10.0,1,10,10,10,,10.0,10,60.0,1,60,60,60,,60.0,60,3873
PAS,CAUSES CHILD HARM THAT MAKES C,0.0,1,0,0,0,,0.0,0,18.0,1,18,18,18,,18.0,18,3874
PAS,CAUSING SERIOUS INJURY DRIVING,30.0,1,30,30,30,,30.0,30,24.0,1,24,24,24,,24.0,24,3875
PAS,CDS - MANU/DIST/PWID - HEROIN/,630.475,120,75657,4015,0,923.1212213386248,0.0,0,22.333333333333332,120,2680,96,0,25.267421258031305,12.0,0,3876
PAS,CDS - MANU/DIST/PWID - LSD - <,60.0,3,180,180,0,103.92304845413264,0.0,0,41.333333333333336,3,124,60,6,30.615900008546756,58.0,6,3877
PAS,CDS - MANU/DIST/PWID - MARIJ >,0.0,2,0,0,0,0.0,0.0,0,18.0,2,36,24,12,8.48528137423857,18.0,12,3878
PAS,CDS - MANU/DIST/PWID - MARIJ<1,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3879
PAS,CDS - MANU/DIST/PWID - MARIJ=/,0.0,7,0,0,0,0.0,0.0,0,41.142857142857146,7,288,60,12,23.85671513731212,60.0,60,3880
PAS,CDS - MANU/DIST/PWID - OTHER S,0.0,2,0,0,0,0.0,0.0,0,29.5,2,59,47,12,24.748737341529164,29.5,12,3881
PAS,CDS - MANU/DIST/PWID - SCHD I,1095.0,2,2190,1095,1095,0.0,1095.0,1095,0.0,2,0,0,0,0.0,0.0,0,3882
PAS,CDS-MANU/DIST/PWID-MARIJ=/>1OZ,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3883
PAS,CDS/ANALOG - DISTRIBUTE ON/NEA,748.3087248322148,298,222996,3650,0,858.0108693034213,180.0,0,13.463087248322148,298,4012,72,0,19.769215087713555,2.0,0,3884
PAS,CERT PERSON NOT TO HAVE WEAP P,2418.125,16,38690,3650,1825,775.714455625694,1825.0,1825,0.0,16,0,0,0,0.0,0.0,0,3885
PAS,CERTAIN PERSONS NOT TO HAVE WE,180.0,1,180,180,180,,180.0,180,60.0,1,60,60,60,,60.0,60,3886
PAS,CONSPIRACY,264.85714285714283,7,1854,1095,0,423.4030501273495,0.0,0,3.7142857142857144,7,26,12,0,5.437961803049794,0.0,0,3887
PAS,CONSPIRACY - AGREE/AID IN COND,547.25,4,2189,1825,0,868.9439471757275,182.0,0,16.5,4,66,30,0,13.30413469565007,18.0,0,3888
PAS,CONSPIRACY - AGREE/ENGAGE AID,0.0,3,0,0,0,0.0,0.0,0,5.0,3,15,15,0,8.660254037844387,0.0,0,3889
PAS,CONSPIRACY - AGREE/ENGAGE IN C,527.1818181818181,77,40593,2555,0,737.9033549483421,28.0,0,17.90909090909091,77,1379,60,0,20.674279608261422,12.0,0,3890
PAS,CONTEMPT - VIOLATE DV ORDER BY,112.4,25,2810,540,0,155.64141479696204,53.0,0,22.8,25,570,60,0,20.199009876724155,24.0,0,3891
PAS,CONTEMPT-VIOLATE JUDICIAL/REST,14.571428571428571,7,102,55,0,24.992379791029258,0.0,0,23.142857142857142,7,162,36,6,13.158375931050806,24.0,36,3892
PAS,CREDIT CARD CRIME-CRED CARD TH,202.5,6,1215,540,0,192.50324672586694,180.0,180,21.5,6,129,60,0,30.024989592004857,4.5,0,3893
PAS,CREDIT CARD THEFT - FRAUDULENT,171.86666666666667,15,2578,1095,0,379.9024060140158,0.0,0,31.866666666666667,15,478,60,0,25.292197178087118,24.0,60,3894
PAS,CRIMINAL ATTEMPT,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,3895
PAS,CRIMINAL ATTEMPT - PURPOSELY E,1135.7083333333333,24,27257,4745,0,1399.020666135909,730.0,0,13.416666666666666,24,322,60,0,20.45975193582176,0.0,0,3896
PAS,CRIMINAL ATTEMPT-CONDUCT DESIG,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,3897
PAS,CRIMINAL MISCHIEF-DAMAGE PROPE,162.75,36,5859,1825,0,369.04598048791394,0.0,0,18.194444444444443,36,655,60,0,17.432022166845613,12.0,0,3898
PAS,CRIMINAL MISCHIEF-ENDANGER-MOR,547.2,5,2736,1825,0,758.602465063224,292.0,0,20.8,5,104,60,0,26.442390209661458,8.0,0,3899
PAS,CRIMINAL RESTRAINT - RISK OF S,294.75,4,1179,1095,28,533.5,28.0,28,45.0,4,180,60,0,30.0,60.0,60,3900
